List_price,Address,City,State,Beds,Baths,Living_sqft,Property_Type,Year_Built,Price_Sq_Ft_,Drought_Score,Neighbourhood_Homes,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Competitive_Score,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_mall,Zipcode,No_of_Schools,Average_rating,County,Walk_score_cat
1288000.0,2367 Shoreside Ct,SANTA CLARA,CA,3.0,2.5,1564.0,Townhouse,1973.0,824.0,66.0,6.0,2,24,3,9,56,93.0,0,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2367-Shoreside-Ct-95054/home/825647,0,95054,3.0,6.333333333333333,Santa Clara,Car Dependent
1998880.0,417 Los Padres Blvd,SANTA CLARA,CA,3.0,2.5,2128.0,Single,1955.0,939.0,66.0,13.0,6,63,1,21,48,90.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/417-Los-Padres-Blvd-95050/home/860315,1,95050,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
1899950.0,3129 El Sobrante St,SANTA CLARA,CA,4.0,2.0,1573.0,Single,1949.0,1208.0,66.0,5.0,8,73,9,18,74,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/3129-El-Sobrante-St-95051/home/1645499,0,95051,3.0,6.666666666666667,Santa Clara,Very Walkable
600000.0,1720 Halford Ave #222,SANTA CLARA,CA,2.0,2.0,983.0,Condo,1970.0,610.0,66.0,4.0,11,64,10,16,80,92.0,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1720-Halford-Ave-95051/unit-222/home/670961,0,95051,3.0,5.333333333333333,Santa Clara,Very Walkable
1688000.0,4337 Watson Cir,SANTA CLARA,CA,3.0,3.5,1657.0,Single,2004.0,1019.0,66.0,3.0,2,38,4,9,63,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/4337-Watson-Cir-95054/home/1261303,1,95054,3.0,5.666666666666667,Santa Clara,Somewhat Walkable
588000.0,1400 Bowe Ave #1105,SANTA CLARA,CA,1.0,1.0,825.0,Condo,1984.0,713.0,66.0,7.0,10,102,5,17,78,92.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1400-Bowe-Ave-95051/unit-1105/home/1682764,1,95051,3.0,5.0,Santa Clara,Somewhat Walkable
1348800.0,1715 Civic Center Dr,SANTA CLARA,CA,3.0,2.5,1731.0,Single,1979.0,779.0,66.0,5.0,12,84,1,15,62,90.0,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/1715-Civic-Center-Dr-95050/home/680240,1,95050,6.0,5.0,Santa Clara,Somewhat Walkable
1788000.0,1073 Sunlite Dr,SANTA CLARA,CA,4.0,2.0,1398.0,Single,1950.0,1279.0,66.0,10.0,10,96,2,16,75,90.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1073-Sunlite-Dr-95050/home/733474,1,95050,3.0,5.0,Santa Clara,Very Walkable
668000.0,836 Pomeroy Ave #67,SANTA CLARA,CA,2.0,1.5,954.0,Townhouse,1964.0,700.0,66.0,3.0,7,86,3,17,72,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/836-Pomeroy-Ave-95051/unit-67/home/645652,1,95051,3.0,5.0,Santa Clara,Somewhat Walkable
1595000.0,1006 Live Oak Dr,SANTA CLARA,CA,3.0,2.0,1481.0,Single,1963.0,1077.0,66.0,5.0,10,72,8,21,77,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1006-Live-Oak-Dr-95051/home/1565943,0,95051,6.0,5.0,Santa Clara,Car Dependent
1298000.0,1654 Scott Blvd,SANTA CLARA,CA,3.0,2.0,1021.0,Single,1951.0,1271.0,66.0,5.0,12,86,1,14,63,90.0,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/1654-Scott-Blvd-95050/home/1603731,1,95050,3.0,5.0,Santa Clara,Walkers Paradise
2600000.0,3311 Tracy Dr,SANTA CLARA,CA,5.0,3.0,2340.0,Single,1957.0,1111.0,66.0,12.0,7,87,3,22,43,93.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3311-Tracy-Dr-95051/home/1264261,1,95051,3.0,6.333333333333333,Santa Clara,Car Dependent
1680000.0,2637 Landslide Ct,SANTA CLARA,CA,4.0,2.0,2126.0,Single,1955.0,790.0,66.0,16.0,7,32,2,7,48,93.0,1,1,1,1,0,1,1,1,https://www.redfin.com//CA/Santa-Clara/2637-Landslide-Ct-95051/home/1115145,0,95051,4.0,6.333333333333333,Santa Clara,Car Dependent
1499000.0,3501 Willett Pl,SANTA CLARA,CA,4.0,4.0,2004.0,Single,2005.0,748.0,66.0,5.0,12,68,1,17,85,92.0,1,0,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3501-Willett-Pl-95051/home/1051622,0,95051,3.0,6.0,Santa Clara,Very Walkable
2298000.0,662 Starr Ct,SANTA CLARA,CA,3.0,3.0,1643.0,Single,1955.0,1399.0,66.0,13.0,10,67,5,14,57,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/662-Starr-Ct-95051/home/1343494,0,95051,3.0,6.333333333333333,Santa Clara,Very Walkable
1498000.0,721 Enright Ave,SANTA CLARA,CA,4.0,2.0,2344.0,Single,1950.0,639.0,66.0,13.0,10,110,2,21,78,90.0,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/721-Enright-Ave-95050/home/1751629,1,95050,3.0,6.333333333333333,Santa Clara,Very Walkable
1789000.0,2187 Bray Ave,SANTA CLARA,CA,4.0,2.0,1639.0,Single,1951.0,1092.0,66.0,5.0,10,79,1,16,64,90.0,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/2187-Bray-Ave-95050/home/964798,1,95050,3.0,6.333333333333333,Santa Clara,Walkers Paradise
1988888.0,2240 Menzel Pl,SANTA CLARA,CA,3.0,2.5,1766.0,Single,1954.0,1126.0,66.0,5.0,9,66,1,15,55,90.0,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2240-Menzel-Pl-95050/home/1180640,1,95050,3.0,6.333333333333333,Santa Clara,Very Walkable
1888000.0,333 Kellogg Way,SANTA CLARA,CA,3.0,2.0,1688.0,Single,1955.0,1118.0,66.0,12.0,10,86,1,18,70,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/333-Kellogg-Way-95051/home/741894,1,95051,3.0,6.333333333333333,Santa Clara,Car Dependent
1488000.0,3029 Lamory,SANTA CLARA,CA,2.0,2.5,1268.0,Condo,2020.0,1174.0,66.0,8.0,2,43,1,16,50,93.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Santa-Clara/3029-Lamory-Pl-95051/home/172932037,0,95051,3.0,5.0,Santa Clara,Car Dependent
699950.0,3901 Lick Mill Blvd #143,SANTA CLARA,CA,1.0,1.0,908.0,Condo,2005.0,771.0,66.0,6.0,3,28,4,7,44,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/3901-Lick-Mill-Blvd-95054/unit-143/home/12177796,1,95054,3.0,5.0,Santa Clara,Very Walkable
1388000.0,1425 Dahlia Loop,SAN JOSE,CA,3.0,2.5,1367.0,Single,2006.0,1015.0,66.0,1.0,5,43,2,8,47,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1425-Dahlia-Loop-95126/home/21496430,0,95126,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
1649000.0,3531 Butcher Dr,SANTA CLARA,CA,3.0,2.0,1166.0,Single,1954.0,1414.0,66.0,5.0,9,78,3,16,77,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3531-Butcher-Dr-95051/home/1437142,0,95051,6.0,6.333333333333333,Santa Clara,Somewhat Walkable
445000.0,1760 Halford Ave #274,SANTA CLARA,CA,1.0,1.0,678.0,Condo,1970.0,656.0,66.0,4.0,11,66,8,19,70,92.0,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1760-Halford-Ave-95051/unit-274/home/671140,0,95051,3.0,6.333333333333333,Santa Clara,Very Walkable
1498000.0,2321 Amethyst Dr,SANTA CLARA,CA,3.0,2.0,1034.0,Single,1958.0,1449.0,66.0,16.0,7,48,2,9,57,92.0,0,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2321-Amethyst-Dr-95051/home/672554,0,95051,3.0,6.0,Santa Clara,Car Dependent
2199888.0,2900 Sanor Pl #106,SANTA CLARA,CA,4.0,4.5,2259.0,Condo,2020.0,974.0,66.0,8.0,3,24,1,12,54,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2900-Sanor-Pl-95051/unit-106/home/168872613,0,95051,3.0,6.0,Santa Clara,Car Dependent
1798000.0,3457 Santa Barbara Ave,SANTA CLARA,CA,4.0,2.0,1500.0,Single,1954.0,1199.0,66.0,16.0,9,61,11,17,69,93.0,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3457-Santa-Barbara-Ave-95051/home/1620070,0,95051,4.0,6.0,Santa Clara,Somewhat Walkable
2480000.0,3358 Soares Ct,SANTA CLARA,CA,5.0,3.5,2633.0,Single,1965.0,942.0,66.0,5.0,11,76,3,21,80,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3358-Soares-Ct-95051/home/1139855,0,95051,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
1800000.0,1383 Maryann Dr,SANTA CLARA,CA,3.0,2.5,1793.0,Single,1958.0,1004.0,66.0,10.0,9,90,1,17,80,90.0,1,1,0,1,0,1,1,1,https://www.redfin.com//CA/Santa-Clara/1383-Maryann-Dr-95050/home/1200951,1,95050,3.0,5.0,Santa Clara,Very Walkable
1128000.0,929 E El Camino Real Unit 128J,SUNNYVALE,CA,2.0,2.0,1440.0,Condo,1988.0,783.0,66.0,21.0,9,75,7,21,71,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-128J/home/646624,0,94087,3.0,7.666666666666667,Santa Clara,Very Walkable
2288000.0,928 Kennard Way,SUNNYVALE,CA,4.0,2.5,1894.0,Single,1961.0,1208.0,66.0,6.0,10,69,3,17,117,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Sunnyvale/928-Kennard-Way-94087/home/1064763,0,94087,3.0,5.0,Santa Clara,Somewhat Walkable
1899999.0,791 S Wolfe Rd,SUNNYVALE,CA,6.0,4.0,2175.0,Single,1966.0,874.0,66.0,5.0,6,65,1,23,70,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/791-S-Wolfe-Rd-94086/home/662600,0,94086,3.0,6.666666666666667,Santa Clara,Very Walkable
2055890.0,1075 Darwin Ter #5,SUNNYVALE,CA,3.0,3.5,2056.0,Condo,2022.0,1000.0,66.0,6.0,4,58,5,16,54,91.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1075-Darwin-TER-94085/unit-5/home/179300522,0,94085,3.0,6.666666666666667,Santa Clara,Somewhat Walkable
6295000.0,1945 Fallen Leaf Ln,LOS ALTOS,CA,4.0,4.5,3709.0,Single,2022.0,1697.0,66.0,4.0,10,82,2,14,39,93.0,1,1,0,0,1,1,1,1,https://www.redfin.com//CA/Los-Altos/1945-Fallen-Leaf-Ln-94024/home/1178210,1,94024,3.0,5.0,Santa Clara,Somewhat Walkable
978880.0,902 Sunrose Ter #101,SUNNYVALE,CA,2.0,2.0,1249.0,Condo,1993.0,784.0,66.0,21.0,8,73,7,20,75,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/902-Sunrose-Ter-94086/unit-101/home/1304244,0,94086,3.0,5.0,Santa Clara,Very Walkable
1861555.0,1075 Darwin Ter #4,SUNNYVALE,CA,3.0,3.5,1807.0,Condo,2022.0,1030.0,66.0,6.0,4,57,5,17,53,91.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1075-Darwin-TER-94085/unit-4/home/179290138,0,94085,3.0,5.0,Santa Clara,Somewhat Walkable
1321940.0,3578 Rambla Pl 728,SANTA CLARA,CA,1.0,1.0,1056.0,Condo,2022.0,1252.0,66.0,8.0,2,43,1,11,46,93.0,1,1,1,1,0,1,1,0,https://www.redfin.com//CA/Santa-Clara/3578-Rambla-Pl-95051/unit-408/home/167211566,0,95051,3.0,5.666666666666667,Santa Clara,Somewhat Walkable
2398000.0,1139 Crespi Dr,SUNNYVALE,CA,4.0,2.0,1741.0,Single,1966.0,1377.0,66.0,1.0,5,54,7,10,49,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/1139-Crespi-Dr-94086/home/1292295,1,94086,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
888000.0,422 E Evelyn Ave #101,SUNNYVALE,CA,2.0,2.0,900.0,Condo,2005.0,987.0,66.0,21.0,7,71,1,17,87,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/422-E-Evelyn-Ave-94086/unit-101/home/179259872,0,94086,6.0,6.333333333333333,Santa Clara,Very Walkable
1399000.0,547 W Washington Ave,SUNNYVALE,CA,2.0,1.0,720.0,Single,1910.0,1943.0,66.0,1.0,8,68,2,9,79,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/547-W-Washington-Ave-94086/home/1326967,0,94086,10.0,6.333333333333333,Santa Clara,Very Walkable
1699999.0,918 Amador Ave,SUNNYVALE,CA,4.0,2.5,1676.0,Single,1957.0,1014.0,66.0,2.0,5,63,5,13,62,91.0,0,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/918-Amador-Ave-94085/home/1559271,0,94085,3.0,7.666666666666667,Santa Clara,Somewhat Walkable
1348608.0,921 Magnolia Ter #6,SUNNYVALE,CA,2.0,2.5,1121.0,Condo,2022.0,1203.0,66.0,21.0,7,79,1,20,98,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/921-Magnolia-TER-94086/unit-6/home/179250035,0,94086,3.0,7.0,Santa Clara,Somewhat Walkable
1225000.0,742 Lakemuir Dr,SUNNYVALE,CA,3.0,2.0,1108.0,Single,1957.0,1106.0,66.0,18.0,5,60,5,8,63,93.0,0,0,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/742-Lakemuir-Dr-94089/home/1021322,0,94089,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
899000.0,1033 Crestview Dr #110,MOUNTAIN VIEW,CA,2.0,2.0,1140.0,Condo,1969.0,789.0,66.0,1.0,9,78,6,15,56,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Mountain-View/1033-Crestview-Dr-94040/unit-110/home/1697065,0,94040,3.0,6.333333333333333,Santa Clara,Very Walkable
998000.0,903 Sunrose Ter #312,SUNNYVALE,CA,2.0,2.0,1277.0,Condo,1994.0,782.0,66.0,21.0,8,72,7,20,75,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/903-Sunrose-Ter-94086/unit-312/home/1835633,0,94086,3.0,6.333333333333333,Santa Clara,Very Walkable
899999.0,1033 Scotia Ter #102,SUNNYVALE,CA,2.0,2.0,1025.0,Condo,2008.0,878.0,66.0,13.0,7,63,3,8,65,93.0,0,0,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1033-Scotia-Ter-94089/unit-102/home/23047746,0,94089,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
698000.0,787 N Fair Oaks Ave #8,SUNNYVALE,CA,2.0,1.0,926.0,Condo,1972.0,754.0,66.0,5.0,7,67,3,11,55,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/787-N-Fair-Oaks-Ave-94085/unit-8/home/780935,0,94085,3.0,6.333333333333333,Santa Clara,Somewhat Walkable
1199950.0,774 Lakewood Dr,SUNNYVALE,CA,3.0,2.0,1108.0,Single,1957.0,1083.0,66.0,18.0,4,60,5,8,65,93.0,0,0,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/774-Lakewood-Dr-94089/home/1163432,0,94089,3.0,6.333333333333333,Santa Clara,Car Dependent
1680000.0,2637 Landslide Ct,SANTA CLARA,CA,4.0,2.0,2126.0,Single,1955.0,790.0,66.0,16.0,7,32,2,7,48,93.0,1,1,1,1,0,1,1,1,https://www.redfin.com//CA/Santa-Clara/2637-Landslide-Ct-95051/home/1115145,0,95051,3.0,6.333333333333333,Santa Clara,Car Dependent
3498000.0,826 Cathedral Dr,SUNNYVALE,CA,4.0,2.0,1989.0,Single,1961.0,1759.0,66.0,11.0,8,81,2,17,43,93.0,1,1,0,0,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/826-Cathedral-Dr-94087/home/771301,1,94087,3.0,5.666666666666667,Santa Clara,Somewhat Walkable
2895000.0,736 Inverness Way,SUNNYVALE,CA,3.0,2.0,1752.0,Single,1959.0,1652.0,66.0,5.0,9,59,6,14,75,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/736-Inverness-Way-94087/home/1226066,1,94087,7.0,5.666666666666667,Santa Clara,Somewhat Walkable
709900.0,999 W Evelyn Ter #40,SUNNYVALE,CA,1.0,1.0,822.0,Condo,1976.0,864.0,66.0,21.0,4,57,4,19,58,93.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/999-W-Evelyn-Ave-94086/unit-40/home/1773291,0,94086,3.0,5.666666666666667,Santa Clara,Car Dependent
1998950.0,1004 E Cardinal Dr,SUNNYVALE,CA,3.0,1.5,1227.0,Single,1954.0,1629.0,66.0,6.0,9,65,12,15,50,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/1004-E-Cardinal-Dr-94087/home/1275598,0,94087,3.0,6.0,Santa Clara,Car Dependent
1048000.0,1120 Karby Ter #302,SUNNYVALE,CA,2.0,2.0,1002.0,Condo,2014.0,1046.0,66.0,13.0,7,46,2,9,55,93.0,0,0,1,0,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1120-Karby-Ter-94089/unit-302/home/95956975,0,94089,3.0,6.0,Santa Clara,Somewhat Walkable
445000.0,1760 Halford Ave #274,SANTA CLARA,CA,1.0,1.0,678.0,Condo,1970.0,656.0,66.0,4.0,11,66,8,19,70,93.0,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1760-Halford-Ave-95051/unit-274/home/671140,0,95051,3.0,5.333333333333333,Santa Clara,Very Walkable
2199888.0,2900 Sanor Pl #106,SANTA CLARA,CA,4.0,4.5,2259.0,Condo,2020.0,974.0,66.0,8.0,3,24,1,12,54,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2900-Sanor-Pl-95051/unit-106/home/168872613,0,95051,3.0,6.0,Santa Clara,Car Dependent
2889000.0,483 Rincon Ave,SUNNYVALE,CA,4.0,3.0,2255.0,Single,2017.0,1281.0,66.0,1.0,9,72,2,13,86,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/483-Rincon-Ave-94086/home/672920,0,94086,4.0,6.0,Santa Clara,Very Walkable
2315475.0,1040 Darwin Ter #3,SUNNYVALE,CA,3.0,3.5,1942.0,Condo,2022.0,1192.0,66.0,6.0,5,61,5,13,57,91.0,0,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1040-Darwin-TER-94085/unit-3/home/179145307,0,94085,4.0,6.0,Santa Clara,Very Walkable
2500000.0,896 Firethorn Ter,SUNNYVALE,CA,3.0,2.5,2055.0,Single,2006.0,1217.0,66.0,5.0,7,64,1,23,68,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/896-Firethorn-Ter-94086/home/2125193,0,94086,3.0,6.333333333333333,Santa Clara,Very Walkable
988888.0,929 E El Camino Real Unit 438H,SUNNYVALE,CA,3.0,2.0,1440.0,Condo,1988.0,687.0,66.0,21.0,9,75,7,21,71,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-438H/home/814737,0,94087,3.0,5.0,Santa Clara,Very Walkable
1111000.0,286 N Pastoria Ave,SUNNYVALE,CA,1.0,1.0,570.0,Single,1948.0,1949.0,66.0,4.0,5,63,2,7,70,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/286-N-Pastoria-Ave-94086/home/1561873,1,94086,3.0,6.0,Santa Clara,Car Dependent
799000.0,929 E El Camino Real Unit 420E,SUNNYVALE,CA,2.0,2.0,1082.0,Condo,1988.0,738.0,66.0,21.0,9,75,7,21,71,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-420E/home/608718,0,94087,3.0,5.333333333333333,Santa Clara,Very Walkable
1449000.0,1280 Socorro Ave,SUNNYVALE,CA,3.0,2.0,1108.0,Single,1955.0,1308.0,66.0,18.0,3,35,1,8,80,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/1280-Socorro-Ave-94089/home/581039,0,94089,3.0,6.333333333333333,Santa Clara,Car Dependent
1698000.0,573 Manzanita Ave,SUNNYVALE,CA,3.0,2.0,1467.0,Single,1950.0,1157.0,66.0,4.0,7,56,6,6,78,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/573-Manzanita-Ave-94085/home/1175302,1,94085,6.0,6.333333333333333,Santa Clara,Very Walkable
715000.0,999 W Evelyn Ter #73,SUNNYVALE,CA,1.0,1.0,822.0,Condo,1976.0,870.0,66.0,21.0,4,55,4,20,53,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/999-W-Evelyn-Ave-94086/unit-73/home/936198,0,94085,4.0,6.333333333333333,Santa Clara,Car Dependent
1888000.0,877 Shirley Ave,SUNNYVALE,CA,4.0,3.0,1602.0,Single,1950.0,1179.0,66.0,4.0,5,56,2,7,75,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/877-Shirley-Ave-94086/home/1575610,1,94086,3.0,5.0,Santa Clara,Car Dependent
1299000.0,1148 La Rochelle Ter Unit E,SUNNYVALE,CA,2.0,2.5,1832.0,Townhouse,1995.0,709.0,66.0,15.0,7,46,2,8,56,93.0,0,0,1,0,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1148-La-Rochelle-Ter-94089/unit-E/home/779391,0,94089,3.0,5.666666666666667,Santa Clara,Somewhat Walkable
2895000.0,736 Inverness Way,SUNNYVALE,CA,3.0,2.0,1752.0,Single,1959.0,1652.0,66.0,5.0,9,59,6,14,75,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/736-Inverness-Way-94087/home/1226066,1,94087,3.0,5.333333333333333,Santa Clara,Somewhat Walkable
1495000.0,406 Topaz Ter,SUNNYVALE,CA,3.0,3.5,1762.0,Townhouse,2011.0,848.0,66.0,15.0,8,56,2,7,64,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/406-Topaz-Ter-94089/unit-803/home/41395861,0,94089,4.0,5.333333333333333,Santa Clara,Somewhat Walkable
709900.0,999 W Evelyn Ter #40,SUNNYVALE,CA,1.0,1.0,822.0,Condo,1976.0,864.0,66.0,21.0,4,57,4,19,58,93.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/999-W-Evelyn-Ave-94086/unit-40/home/1773291,0,94086,3.0,5.0,Santa Clara,Car Dependent
1998950.0,1004 E Cardinal Dr,SUNNYVALE,CA,3.0,1.5,1227.0,Single,1954.0,1629.0,66.0,6.0,9,65,12,15,50,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/1004-E-Cardinal-Dr-94087/home/1275598,0,94087,3.0,7.666666666666667,Santa Clara,Car Dependent
1849000.0,710 Satsuma Ter,SUNNYVALE,CA,4.0,3.0,1829.0,Townhouse,2015.0,1011.0,66.0,4.0,9,66,3,12,93,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/710-Satsuma-Ter-94087/home/95957172,0,94087,3.0,6.333333333333333,Santa Clara,Very Walkable
1048000.0,1120 Karby Ter #302,SUNNYVALE,CA,2.0,2.0,1002.0,Condo,2014.0,1046.0,66.0,13.0,7,46,2,9,55,93.0,0,0,1,0,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1120-Karby-Ter-94089/unit-302/home/95956975,0,94089,3.0,5.333333333333333,Santa Clara,Somewhat Walkable
445000.0,1760 Halford Ave #274,SANTA CLARA,CA,1.0,1.0,678.0,Condo,1970.0,656.0,66.0,4.0,11,66,8,19,70,93.0,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1760-Halford-Ave-95051/unit-274/home/671140,0,95051,3.0,5.666666666666667,Santa Clara,Very Walkable
2199888.0,2900 Sanor Pl #106,SANTA CLARA,CA,4.0,4.5,2259.0,Condo,2020.0,974.0,66.0,8.0,3,24,1,12,54,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2900-Sanor-Pl-95051/unit-106/home/168872613,0,95051,3.0,5.666666666666667,Santa Clara,Car Dependent
2889000.0,483 Rincon Ave,SUNNYVALE,CA,4.0,3.0,2255.0,Single,2017.0,1281.0,66.0,1.0,9,72,2,13,86,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/483-Rincon-Ave-94086/home/672920,0,94086,3.0,5.0,Santa Clara,Very Walkable
2315475.0,1040 Darwin Ter #3,SUNNYVALE,CA,3.0,3.5,1942.0,Condo,2022.0,1192.0,66.0,6.0,5,61,5,13,57,91.0,0,1,1,1,1,1,1,0,https://www.redfin.com//CA/Sunnyvale/1040-Darwin-TER-94085/unit-3/home/179145307,0,94085,3.0,5.0,Santa Clara,Very Walkable
2500000.0,896 Firethorn Ter,SUNNYVALE,CA,3.0,2.5,2055.0,Single,2006.0,1217.0,66.0,5.0,7,64,1,23,68,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/896-Firethorn-Ter-94086/home/2125193,0,94086,3.0,7.666666666666667,Santa Clara,Very Walkable
988888.0,929 E El Camino Real Unit 438H,SUNNYVALE,CA,3.0,2.0,1440.0,Condo,1988.0,687.0,66.0,21.0,9,75,7,21,71,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-438H/home/814737,0,94087,3.0,6.333333333333333,Santa Clara,Very Walkable
1111000.0,286 N Pastoria Ave,SUNNYVALE,CA,1.0,1.0,570.0,Single,1948.0,1949.0,66.0,4.0,5,63,2,7,70,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/286-N-Pastoria-Ave-94086/home/1561873,1,94086,3.0,4.0,Santa Clara,Car Dependent
1399888.0,1023 Helen Ave,SANTA CLARA,CA,3.0,2.5,1590.0,Townhouse,2004.0,880.0,66.0,27.0,13,67,7,17,79,93.0,1,1,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1023-Helen-Ave-95051/home/561178,0,95051,3.0,5.333333333333333,Santa Clara,Very Walkable
